Customer ID,Monetary,Frequency,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Hierarchical_Cluster
1942,99,1,4.716474155561902,5,3,5,535,Loyal Customers,2,2
1943,28,1,9.84334931236583,4,3,1,431,Others,1,1
1944,53,1,46.02839908576616,2,3,3,233,At Risk,0,0
1945,45,1,34.467682525017494,2,3,2,232,Cannot Lose Them,1,0
1946,38,1,27.50875224154178,2,3,2,232,Cannot Lose Them,1,1
1947,49,1,7.717167402176743,4,3,2,432,Others,1,1
1948,32,1,21.319957122803764,3,3,1,331,Others,1,1
1949,37,1,54.58502289870887,1,3,2,132,Cannot Lose Them,0,0
1950,80,1,2.441225491154185,5,3,4,534,Loyal Customers,2,2
1951,78,1,27.943769162034457,2,3,4,234,At Risk,2,2
1952,53,1,22.693198880725614,3,3,3,333,Loyal Customers,1,1
1953,82,1,23.808949566872048,3,3,4,334,Loyal Customers,2,2
1954,33,1,27.67393638519947,2,3,1,231,Cannot Lose Them,1,1
1955,77,1,18.348155925109417,3,3,4,334,Loyal Customers,2,2
1956,56,1,62.543179285203514,1,3,3,133,At Risk,0,0
1957,37,1,13.051255992923542,4,3,2,432,Others,1,1
1958,54,1,46.039459407659095,2,3,3,233,At Risk,0,0
1959,67,1,1.075492048962423,5,3,3,533,Loyal Customers,2,2
1960,90,1,1.4710797996392984,5,3,5,535,Loyal Customers,2,2
1961,72,1,11.844359676728521,4,3,4,434,Loyal Customers,2,2
1962,59,1,10.509950966488137,4,3,3,433,Loyal Customers,1,1
1963,45,1,18.546999182812,3,3,2,332,Others,1,1
1964,30,1,10.635194518298809,4,3,1,431,Others,1,1
1965,51,1,13.326162733961397,4,3,2,432,Others,1,1
1966,90,1,14.3955364540946,4,3,5,435,Loyal Customers,2,2
1967,95,1,12.70154462250657,4,3,5,435,Loyal Customers,2,2
1968,81,1,48.590583135866574,1,3,4,134,At Risk,2,0
1969,70,1,36.74492848708126,2,3,4,234,At Risk,2,0
1970,32,1,65.97276136609284,1,3,1,131,Cannot Lose Them,0,0
1971,94,1,9.663034591063095,4,3,5,435,Loyal Customers,2,2
1972,29,1,26.47951455106296,3,3,1,331,Others,1,1
1973,31,1,5.461019082443277,5,3,1,531,Others,1,1
1974,20,1,8.596377827644508,4,3,1,431,Others,1,1
1975,44,1,7.133737095003515,4,3,2,432,Others,1,1
1976,77,1,8.696750358820845,4,3,4,434,Loyal Customers,2,2
1977,51,1,55.83540716966407,1,3,2,132,Cannot Lose Them,0,0
1978,49,1,0.4090807098708203,5,3,2,532,Others,1,1
1979,78,1,0.5498939016000098,5,3,4,534,Loyal Customers,2,2
1980,98,1,15.6013471557668,3,3,5,335,Loyal Customers,2,2
1981,94,1,12.388842148639174,4,3,5,435,Loyal Customers,2,2
1982,91,1,0.5807447744330076,5,3,5,535,Loyal Customers,2,2
1983,77,1,8.104991393363843,4,3,4,434,Loyal Customers,2,2
1984,97,1,143.413531131896,1,3,5,135,At Risk,0,0
1985,58,1,16.151416507385253,3,3,3,333,Loyal Customers,1,1
1986,97,1,45.87641814091491,2,3,5,235,At Risk,2,0
1987,48,1,45.89116090991227,2,3,2,232,Cannot Lose Them,0,0
1988,23,1,25.215633750897815,3,3,1,331,Others,1,1
1989,79,1,16.349317830924456,3,3,4,334,Loyal Customers,2,2
1990,42,1,59.366265295824505,1,3,2,132,Cannot Lose Them,0,0
1991,95,1,48.53629107186952,1,3,5,135,At Risk,2,0
1992,29,1,11.278091158593114,4,3,1,431,Others,1,1
1993,98,1,10.89277641783543,4,3,5,435,Loyal Customers,2,2
1994,96,1,12.009062984088027,4,3,5,435,Loyal Customers,2,2
1995,66,1,103.86576056304135,1,3,3,133,At Risk,0,0
1996,80,1,30.61274175287365,2,3,4,234,At Risk,2,2
1997,27,1,18.697789920126077,3,3,1,331,Others,1,1
1998,25,1,12.074382309343324,4,3,1,431,Others,1,1
1999,45,1,30.36458281541149,2,3,2,232,Cannot Lose Them,1,1
2000,89,1,65.25129948075372,1,3,5,135,At Risk,0,0
2001,27,1,28.020411670788974,2,3,1,231,Cannot Lose Them,1,1
2002,90,1,9.267110155212103,4,3,5,435,Loyal Customers,2,2
2003,65,1,35.30318775787519,2,3,3,233,At Risk,2,0
2004,72,1,80.44852880425482,1,3,4,134,At Risk,0,0
2005,70,1,19.296113564793284,3,3,4,334,Loyal Customers,2,2
2006,82,1,156.85148443730998,1,3,4,134,At Risk,0,0
2007,97,1,44.89862865509648,2,3,5,235,At Risk,2,0
2008,25,1,66.1360075172121,1,3,1,131,Cannot Lose Them,0,0
2009,48,1,15.174179100731337,3,3,2,332,Others,1,1
2010,99,1,18.27347347518504,3,3,5,335,Loyal Customers,2,2
2011,21,1,12.197715480755901,4,3,1,431,Others,1,1
2012,94,1,28.729951466196763,2,3,5,235,At Risk,2,0
2013,53,1,5.31168580976331,5,3,3,533,Loyal Customers,1,1
2014,70,1,40.60828877523914,2,3,4,234,At Risk,2,0
2015,26,1,10.221613717491886,4,3,1,431,Others,1,1
2016,82,1,18.457668367987996,3,3,4,334,Loyal Customers,2,2
2017,47,1,26.354141126569033,3,3,2,332,Others,1,1
2018,32,1,53.96798241475914,1,3,1,131,Cannot Lose Them,0,0
2019,97,1,82.18901350496621,1,3,5,135,At Risk,0,0
2020,68,1,174.07220330244286,1,3,4,134,At Risk,0,0
2021,23,1,62.086300117203606,1,3,1,131,Cannot Lose Them,0,0
2022,33,1,7.185180474342024,4,3,1,431,Others,1,1
2023,38,1,31.08562495263694,2,3,2,232,Cannot Lose Them,1,1
2024,68,1,20.009407881683273,3,3,4,334,Loyal Customers,2,2
2025,23,1,0.6251246153711674,5,3,1,531,Others,1,1
2026,29,1,73.74820582183008,1,3,1,131,Cannot Lose Them,0,0
2027,35,1,95.28836990682882,1,3,2,132,Cannot Lose Them,0,0
2028,73,1,14.967308259447353,3,3,4,334,Loyal Customers,2,2
2029,84,1,29.89024325900553,2,3,4,234,At Risk,2,0
2030,23,1,35.20683806560157,2,3,1,231,Cannot Lose Them,1,1
2031,67,1,30.588755900164763,2,3,3,233,At Risk,2,0
2032,51,1,4.7523031401928675,5,3,2,532,Others,1,1
2033,36,1,1.4053961687419865,5,3,2,532,Others,1,1
2034,55,1,7.5629996641495,4,3,3,433,Loyal Customers,1,1
2035,30,1,1.7541727937796399,5,3,1,531,Others,1,1
2036,70,1,0.9493252874109266,5,3,4,534,Loyal Customers,2,2
2037,63,1,12.552524671734227,4,3,3,433,Loyal Customers,2,2
2038,87,1,45.2788685104749,2,3,5,235,At Risk,2,0
2039,70,1,16.108404890861326,3,3,4,334,Loyal Customers,2,2
2040,51,1,1.7593057379223371,5,3,2,532,Others,1,1
2041,25,1,38.036785483199075,2,3,1,231,Cannot Lose Them,1,0
2042,32,1,48.44650154170537,1,3,1,131,Cannot Lose Them,1,0
2043,52,1,0.6307599828061362,5,3,3,533,Loyal Customers,1,1
2044,33,1,7.247819613799526,4,3,1,431,Others,1,1
2045,68,1,70.57215423382891,1,3,4,134,At Risk,0,0
2046,20,1,43.92712861168308,2,3,1,231,Cannot Lose Them,1,0
2047,32,1,0.728019276141517,5,3,1,531,Others,1,1
2048,82,1,32.59764578874964,2,3,4,234,At Risk,2,0
2049,64,1,31.299397146013664,2,3,3,233,At Risk,2,0
2050,24,1,76.44913936660451,1,3,1,131,Cannot Lose Them,0,0
2051,96,1,20.59684585148205,3,3,5,335,Loyal Customers,2,2
2052,94,1,0.26777029050733714,5,3,5,535,Loyal Customers,2,2
2053,48,1,8.243756253148328,4,3,2,432,Others,1,1
2054,60,1,9.78743746226374,4,3,3,433,Loyal Customers,2,1
2055,56,1,105.62636602196845,1,3,3,133,At Risk,0,0
2056,33,1,42.6783675175686,2,3,1,231,Cannot Lose Them,1,0
2057,46,1,13.936480238334251,4,3,2,432,Others,1,1
2058,37,1,9.089503556747536,4,3,2,432,Others,1,1
2059,98,1,0.03304472815940399,5,3,5,535,Loyal Customers,2,2
2060,50,1,4.346491525726454,5,3,2,532,Others,1,1
2061,63,1,21.217643513302402,3,3,3,333,Loyal Customers,2,2
2062,70,1,32.32308282897595,2,3,4,234,At Risk,2,2
2063,63,1,53.35869800425498,1,3,3,133,At Risk,0,0
2064,86,1,165.8335998348677,1,3,5,135,At Risk,0,0
2065,99,1,7.890785759078352,4,3,5,435,Loyal Customers,2,2
2066,40,1,34.79115619828366,2,3,2,232,Cannot Lose Them,1,1
2067,92,1,43.62712046018879,2,3,5,235,At Risk,2,0
2068,21,1,30.49089412615578,2,3,1,231,Cannot Lose Them,1,1
2069,81,1,2.9341646787271762,5,3,4,534,Loyal Customers,2,2
2070,82,1,6.455601727036095,5,3,4,534,Loyal Customers,2,2
2071,88,1,121.65392142501547,1,3,5,135,At Risk,0,0
2072,100,1,23.13018756066822,3,3,5,335,Loyal Customers,2,0
2073,66,1,1.9449458411624652,5,3,3,533,Loyal Customers,2,2
2074,25,1,52.86643353929749,1,3,1,131,Cannot Lose Them,1,0
2075,53,1,31.009163486285818,2,3,3,233,At Risk,1,1
2076,28,1,49.32329217264203,1,3,1,131,Cannot Lose Them,1,0
2077,23,1,27.676546785931766,2,3,1,231,Cannot Lose Them,1,1
2078,34,1,11.28216039554068,4,3,1,431,Others,1,1
2079,42,1,25.030087670169557,3,3,2,332,Others,1,1
2080,24,1,172.54764932223745,1,3,1,131,Cannot Lose Them,0,0
2081,47,1,18.48194546413673,3,3,2,332,Others,1,1
2082,78,1,3.6976238029475885,5,3,4,534,Loyal Customers,2,2
2083,89,1,116.73773533180594,1,3,5,135,At Risk,0,0
2084,59,1,11.488862007993822,4,3,3,433,Loyal Customers,1,1
2085,94,1,13.120447015126677,4,3,5,435,Loyal Customers,2,2
2086,49,1,60.29675343273629,1,3,2,132,Cannot Lose Them,0,0
2087,89,1,53.833174298571436,1,3,5,135,At Risk,0,0
2088,91,1,1.7350982123659826,5,3,5,535,Loyal Customers,2,2
2089,89,1,30.702799098138037,2,3,5,235,At Risk,2,0
2090,57,1,30.830439910803367,2,3,3,233,At Risk,1,0
2091,71,1,98.29241266325394,1,3,4,134,At Risk,0,0
2092,97,1,21.183513210585986,3,3,5,335,Loyal Customers,2,2
2093,45,1,50.89872959753932,1,3,2,132,Cannot Lose Them,0,0
2094,91,1,18.03994837925918,3,3,5,335,Loyal Customers,2,2
2095,25,1,28.67290325086264,2,3,1,231,Cannot Lose Them,1,1
2096,63,1,28.197893006163362,2,3,3,233,At Risk,2,0
2097,52,1,4.49509457231554,5,3,3,533,Loyal Customers,1,1
2098,43,1,23.968365093504676,3,3,2,332,Others,1,1
2099,28,1,27.78647430539872,2,3,1,231,Cannot Lose Them,1,1
2100,78,1,0.7693787391109751,5,3,4,534,Loyal Customers,2,2
2101,31,1,5.147580245784103,5,3,1,531,Others,1,1
2102,23,1,4.433945296680526,5,3,1,531,Others,1,1
2103,25,1,9.623362680240456,4,3,1,431,Others,1,1
2104,86,1,58.60730071007304,1,3,5,135,At Risk,0,0
2105,88,1,14.416366708146375,4,3,5,435,Loyal Customers,2,2
2106,35,1,49.26097678346255,1,3,2,132,Cannot Lose Them,1,0
2107,34,1,29.20082588918587,2,3,1,231,Cannot Lose Them,1,1
2108,75,1,22.519417729667524,3,3,4,334,Loyal Customers,2,2
2109,46,1,28.052143459023444,2,3,2,232,Cannot Lose Them,1,1
2110,31,1,49.186490812735556,1,3,1,131,Cannot Lose Them,1,0
2111,93,1,8.952988726414254,4,3,5,435,Loyal Customers,2,2
2112,85,1,6.3638937952743735,5,3,5,535,Loyal Customers,2,2
2113,68,1,58.47742744971649,1,3,4,134,At Risk,0,0
2114,40,1,34.09045338011305,2,3,2,232,Cannot Lose Them,1,1
2115,51,1,70.77470190115628,1,3,2,132,Cannot Lose Them,0,0
2116,85,1,47.33062227427828,2,3,5,235,At Risk,2,0
2117,23,1,37.598545685063335,2,3,1,231,Cannot Lose Them,1,0
2118,28,1,3.374982721124267,5,3,1,531,Others,1,1
2119,44,1,4.872416764454458,5,3,2,532,Others,1,1
2120,57,1,56.85134453417466,1,3,3,133,At Risk,0,0
2121,98,1,64.64936265357066,1,3,5,135,At Risk,0,0
2122,68,1,5.364509019883438,5,3,4,534,Loyal Customers,2,2
2123,36,1,7.1481256906152915,4,3,2,432,Others,1,1
2124,71,1,24.91550011379446,3,3,4,334,Loyal Customers,2,2
2125,60,1,44.593436662171044,2,3,3,233,At Risk,0,0
2126,87,1,4.411788777794757,5,3,5,535,Loyal Customers,2,2
2127,38,1,45.21181104938841,2,3,2,232,Cannot Lose Them,1,0
2128,45,1,10.917068661903397,4,3,2,432,Others,1,1
2129,47,1,5.309716980398353,5,3,2,532,Others,1,1
2130,57,1,18.279202085157298,3,3,3,333,Loyal Customers,1,1
2131,68,1,0.05996381910252275,5,3,4,534,Loyal Customers,2,2
2132,52,1,61.05271117499896,1,3,3,133,At Risk,0,0
2133,87,1,40.96140025087658,2,3,5,235,At Risk,2,0
2134,34,1,6.141506228370811,5,3,1,531,Others,1,1
2135,41,1,21.461291238713322,3,3,2,332,Others,1,1
2136,94,1,66.07910527451068,1,3,5,135,At Risk,0,0
2137,93,1,145.50368441836224,1,3,5,135,At Risk,0,0
2138,51,1,61.76998443566737,1,3,2,132,Cannot Lose Them,0,0
2139,42,1,14.671100677765475,4,3,2,432,Others,1,1
2140,95,1,35.99014176176766,2,3,5,235,At Risk,2,0
2141,90,1,8.72450199654611,4,3,5,435,Loyal Customers,2,2
2142,98,1,29.908262060283914,2,3,5,235,At Risk,2,0
2143,39,1,15.635586501831641,3,3,2,332,Others,1,1
2144,66,1,13.917545167685672,4,3,3,433,Loyal Customers,2,2
2145,23,1,19.756770360957375,3,3,1,331,Others,1,1
2146,73,1,19.39906758406737,3,3,4,334,Loyal Customers,2,2
2147,23,1,37.85158142475416,2,3,1,231,Cannot Lose Them,1,0
2148,43,1,0.23794116426457804,5,3,2,532,Others,1,1
2149,45,1,7.554649346018713,4,3,2,432,Others,1,1
2150,21,1,18.390162300611884,3,3,1,331,Others,1,1
2151,40,1,19.556485596171086,3,3,2,332,Others,1,1
2152,58,1,61.92582241444396,1,3,3,133,At Risk,0,0
2153,48,1,8.655713118793434,4,3,2,432,Others,1,1
2154,94,1,14.00091647523843,4,3,5,435,Loyal Customers,2,2
2155,74,1,30.014021668215907,2,3,4,234,At Risk,2,2
2156,51,1,29.113941672973713,2,3,2,232,Cannot Lose Them,1,1
2157,83,1,66.88610072845547,1,3,4,134,At Risk,0,0
2158,68,1,56.07023634866011,1,3,4,134,At Risk,0,0
2159,84,1,35.368746602718495,2,3,4,234,At Risk,2,0
2160,58,1,84.04783130787149,1,3,3,133,At Risk,0,0
2161,92,1,1.7121604001623068,5,3,5,535,Loyal Customers,2,2
2162,69,1,15.55156435179338,3,3,4,334,Loyal Customers,2,2
2163,48,1,10.307790112151956,4,3,2,432,Others,1,1
2164,60,1,58.63822193918451,1,3,3,133,At Risk,0,0
2165,20,1,17.917737768771758,3,3,1,331,Others,1,1
2166,55,1,90.17363134921433,1,3,3,133,At Risk,0,0
2167,88,1,12.164348595604208,4,3,5,435,Loyal Customers,2,2
2168,48,1,0.520700207927704,5,3,2,532,Others,1,1
2169,74,1,4.0582752303582765,5,3,4,534,Loyal Customers,2,2
2170,42,1,55.139342699482995,1,3,2,132,Cannot Lose Them,0,0
2171,32,1,38.809070262325626,2,3,1,231,Cannot Lose Them,1,0
2172,98,1,19.793084193968213,3,3,5,335,Loyal Customers,2,2
2173,89,1,90.73137431152699,1,3,5,135,At Risk,0,0
2174,97,1,18.403193180341326,3,3,5,335,Loyal Customers,2,2
2175,49,1,3.9528748017821607,5,3,2,532,Others,1,1
2176,50,1,62.1558155099649,1,3,2,132,Cannot Lose Them,0,0
2177,91,1,9.469764281870772,4,3,5,435,Loyal Customers,2,2
2178,93,1,26.567880696254083,3,3,5,335,Loyal Customers,2,0
2179,98,1,11.019223902311065,4,3,5,435,Loyal Customers,2,2
2180,82,1,2.9034272512735777,5,3,4,534,Loyal Customers,2,2
2181,37,1,13.716947683479976,4,3,2,432,Others,1,1
2182,63,1,26.74174697477241,3,3,3,333,Loyal Customers,2,0
2183,99,1,1.253049302172726,5,3,5,535,Loyal Customers,2,2
2184,37,1,90.51363770275826,1,3,2,132,Cannot Lose Them,0,0
2185,34,1,6.505964759433818,5,3,1,531,Others,1,1
2186,32,1,5.176342653628252,5,3,1,531,Others,1,1
2187,23,1,5.023160163376819,5,3,1,531,Others,1,1
2188,78,1,49.21030421193025,1,3,4,134,At Risk,0,0
2189,54,1,22.536426396252,3,3,3,333,Loyal Customers,1,1
2190,94,1,4.16962962187545,5,3,5,535,Loyal Customers,2,2
2191,75,1,20.658777160338712,3,3,4,334,Loyal Customers,2,2
2192,69,1,31.659807180509702,2,3,4,234,At Risk,2,2
2193,35,1,27.903316879397032,2,3,2,232,Cannot Lose Them,1,1
2194,78,1,0.6639869308936576,5,3,4,534,Loyal Customers,2,2
2195,29,1,0.16283887498220573,5,3,1,531,Others,1,1
2196,62,1,29.787267627407406,2,3,3,233,At Risk,2,0
2197,58,1,74.5569651964921,1,3,3,133,At Risk,0,0
2198,88,1,13.73410460972716,4,3,5,435,Loyal Customers,2,2
2199,80,1,42.46845150515859,2,3,4,234,At Risk,2,0
2200,47,1,4.834879305194999,5,3,2,532,Others,1,1
2201,51,1,27.036291256018206,3,3,2,332,Others,1,1
2202,25,1,3.7535351855490164,5,3,1,531,Others,1,1
2203,36,1,19.27315865140163,3,3,2,332,Others,1,1
2204,79,1,47.22385247136214,2,3,4,234,At Risk,2,0
2205,41,1,53.60500946518286,1,3,2,132,Cannot Lose Them,0,0
2206,68,1,56.08845792231627,1,3,4,134,At Risk,0,0
2207,51,1,16.412806982324685,3,3,2,332,Others,1,1
2208,38,1,11.90270521937647,4,3,2,432,Others,1,1
2209,46,1,3.9667898647010804,5,3,2,532,Others,1,1
2210,20,1,143.31417185784,1,3,1,131,Cannot Lose Them,0,0
2211,25,1,52.565013760226364,1,3,1,131,Cannot Lose Them,1,0
2212,89,1,8.754460179165653,4,3,5,435,Loyal Customers,2,2
2213,77,1,4.7017451929284935,5,3,4,534,Loyal Customers,2,2
2214,94,1,1.0661851605548893,5,3,5,535,Loyal Customers,2,2
2215,100,1,14.510385286575394,4,3,5,435,Loyal Customers,2,2
2216,96,1,59.20413451425619,1,3,5,135,At Risk,0,0
2217,36,1,21.53254946732397,3,3,2,332,Others,1,1
2218,27,1,24.77606241082669,3,3,1,331,Others,1,1
2219,67,1,2.442718481385748,5,3,3,533,Loyal Customers,2,2
2220,91,1,5.544204121029525,5,3,5,535,Loyal Customers,2,2
2221,62,1,35.01930935164433,2,3,3,233,At Risk,2,0
2222,88,1,55.60507456951677,1,3,5,135,At Risk,0,0
2223,66,1,23.291595212584298,3,3,3,333,Loyal Customers,2,2
2224,65,1,15.446585377449544,3,3,3,333,Loyal Customers,2,2
2225,25,1,20.469242780495417,3,3,1,331,Others,1,1
2226,64,1,7.327364924116903,4,3,3,433,Loyal Customers,2,2
2227,72,1,14.604392648049497,4,3,4,434,Loyal Customers,2,2
2228,74,1,16.179186770069755,3,3,4,334,Loyal Customers,2,2
2229,50,1,25.962453869745413,3,3,2,332,Others,1,1
2230,97,1,4.832001167345865,5,3,5,535,Loyal Customers,2,2
2231,36,1,3.0783743049832033,5,3,2,532,Others,1,1
2232,49,1,24.87234078265799,3,3,2,332,Others,1,1
2233,64,1,35.75914303122271,2,3,3,233,At Risk,2,0
2234,31,1,1.584922990436843,5,3,1,531,Others,1,1
2235,66,1,34.82763982717377,2,3,3,233,At Risk,2,0
2236,82,1,12.252581550321109,4,3,4,434,Loyal Customers,2,2
2237,88,1,40.40187275663039,2,3,5,235,At Risk,2,0
2238,34,1,2.96802461606548,5,3,1,531,Others,1,1
2239,84,1,21.837084768577448,3,3,4,334,Loyal Customers,2,2
2240,96,1,11.669127071025155,4,3,5,435,Loyal Customers,2,2
2241,71,1,13.858112199384248,4,3,4,434,Loyal Customers,2,2
2242,77,1,48.83562599602031,1,3,4,134,At Risk,0,0
2243,66,1,90.24070786976993,1,3,3,133,At Risk,0,0
2244,21,1,14.534587339903272,4,3,1,431,Others,1,1
2245,37,1,8.66723183353535,4,3,2,432,Others,1,1
2246,90,1,106.1321137640506,1,3,5,135,At Risk,0,0
2247,96,1,42.064861147105,2,3,5,235,At Risk,2,0
2248,37,1,16.77836145836799,3,3,2,332,Others,1,1
2249,66,1,4.45631766142162,5,3,3,533,Loyal Customers,2,2
2250,45,1,66.98404299860819,1,3,2,132,Cannot Lose Them,0,0
2251,89,1,43.386404566956635,2,3,5,235,At Risk,2,0
2252,94,1,45.20260398725417,2,3,5,235,At Risk,2,0
2253,96,1,28.45719470906048,2,3,5,235,At Risk,2,0
2254,31,1,16.510881561725622,3,3,1,331,Others,1,1
2255,79,1,55.52026839983834,1,3,4,134,At Risk,0,0
2256,39,1,47.52710888859188,2,3,2,232,Cannot Lose Them,1,0
2257,22,1,23.96417807595144,3,3,1,331,Others,1,1
2258,32,1,109.45987255510958,1,3,1,131,Cannot Lose Them,0,0
2259,71,1,6.833150043725945,4,3,4,434,Loyal Customers,2,2
2260,96,1,8.26673231232585,4,3,5,435,Loyal Customers,2,2
2261,82,1,20.49858313827036,3,3,4,334,Loyal Customers,2,2
2262,76,1,14.214027188057996,4,3,4,434,Loyal Customers,2,2
2263,22,1,29.725047365862228,2,3,1,231,Cannot Lose Them,1,1
2264,40,1,45.79112424257003,2,3,2,232,Cannot Lose Them,1,0
2265,92,1,20.981404625580247,3,3,5,335,Loyal Customers,2,2
2266,94,1,6.39978890752632,5,3,5,535,Loyal Customers,2,2
2267,44,1,41.6779161393203,2,3,2,232,Cannot Lose Them,1,0
2268,49,1,48.097669976517984,1,3,2,132,Cannot Lose Them,0,0
2269,26,1,23.212244638409143,3,3,1,331,Others,1,1
2270,38,1,49.21803138269497,1,3,2,132,Cannot Lose Them,1,0
2271,72,1,50.85103877755984,1,3,4,134,At Risk,0,0
2272,99,1,21.213902945116537,3,3,5,335,Loyal Customers,2,2
2273,38,1,32.17011447263279,2,3,2,232,Cannot Lose Them,1,1
2274,96,1,36.06320123529879,2,3,5,235,At Risk,2,0
2275,27,1,28.371208405690858,2,3,1,231,Cannot Lose Them,1,1
2276,24,1,5.006085068309429,5,3,1,531,Others,1,1
2277,82,1,17.564330734201693,3,3,4,334,Loyal Customers,2,2
2278,56,1,39.99874588622688,2,3,3,233,At Risk,1,0
2279,25,1,21.303843535780057,3,3,1,331,Others,1,1
2280,67,1,35.650228850627464,2,3,3,233,At Risk,2,0
2281,21,1,27.372929337597558,3,3,1,331,Others,1,1
2282,27,1,0.16029377000461725,5,3,1,531,Others,1,1
2283,97,1,19.07212075818918,3,3,5,335,Loyal Customers,2,2
2284,45,1,27.855846409878488,2,3,2,232,Cannot Lose Them,1,1
2285,63,1,6.4567328395253645,5,3,3,533,Loyal Customers,2,2
2286,100,1,267.3170912195637,1,3,5,135,At Risk,0,0
2287,38,1,19.77937092868195,3,3,2,332,Others,1,1
2288,45,1,23.732567593733602,3,3,2,332,Others,1,1
2289,91,1,1.4827670869024059,5,3,5,535,Loyal Customers,2,2
2290,82,1,55.027163889069804,1,3,4,134,At Risk,0,0
2291,48,1,96.78787173227987,1,3,2,132,Cannot Lose Them,0,0
2292,30,1,13.05891482477087,4,3,1,431,Others,1,1
2293,34,1,5.0301290286890845,5,3,1,531,Others,1,1
2294,68,1,11.797540480248296,4,3,4,434,Loyal Customers,2,2
2295,95,1,41.09029420071048,2,3,5,235,At Risk,2,0
2296,22,1,122.92241919350714,1,3,1,131,Cannot Lose Them,0,0
2297,88,1,23.68842409884739,3,3,5,335,Loyal Customers,2,2
2298,83,1,32.81527377094004,2,3,4,234,At Risk,2,0
2299,87,1,18.66708142101548,3,3,5,335,Loyal Customers,2,2
2300,57,1,84.77616105760359,1,3,3,133,At Risk,0,0
2301,88,1,30.579208775823073,2,3,5,235,At Risk,2,0
2302,20,1,15.82110831764934,3,3,1,331,Others,1,1
2303,39,1,0.008294988418776315,5,3,2,532,Others,1,1
2304,71,1,31.315604256683137,2,3,4,234,At Risk,2,2
2305,73,1,0.3460796555916331,5,3,4,534,Loyal Customers,2,2
2306,63,1,17.597104879145633,3,3,3,333,Loyal Customers,2,2
2307,78,1,107.01386126009992,1,3,4,134,At Risk,0,0
2308,96,1,17.749646094556027,3,3,5,335,Loyal Customers,2,2
2309,81,1,154.07248943432177,1,3,4,134,At Risk,0,0
2310,95,1,66.99139522291127,1,3,5,135,At Risk,0,0
2311,68,1,15.931310394306472,3,3,4,334,Loyal Customers,2,2
2312,28,1,6.951201470823944,4,3,1,431,Others,1,1
2313,30,1,33.38692175477867,2,3,1,231,Cannot Lose Them,1,1
2314,31,1,9.430270856409582,4,3,1,431,Others,1,1
2315,95,1,5.616479813269782,5,3,5,535,Loyal Customers,2,2
2316,79,1,55.72181582994298,1,3,4,134,At Risk,0,0
2317,39,1,73.45644565702995,1,3,2,132,Cannot Lose Them,0,0
2318,34,1,0.3873351511695807,5,3,1,531,Others,1,1
2319,28,1,32.30612001263631,2,3,1,231,Cannot Lose Them,1,1
2320,38,1,9.257545146877096,4,3,2,432,Others,1,1
2321,55,1,69.09280377511293,1,3,3,133,At Risk,0,0
2322,31,1,6.327269271665734,5,3,1,531,Others,1,1
2323,84,1,55.097696029802805,1,3,4,134,At Risk,0,0
2324,93,1,40.5701844172576,2,3,5,235,At Risk,2,0
2325,28,1,5.50166453546841,5,3,1,531,Others,1,1
2326,55,1,2.271204042900614,5,3,3,533,Loyal Customers,1,1
2327,63,1,104.28518500358136,1,3,3,133,At Risk,0,0
2328,94,1,60.225290176838456,1,3,5,135,At Risk,0,0
2329,36,1,33.269783039237375,2,3,2,232,Cannot Lose Them,1,1
2330,97,1,67.15066284927248,1,3,5,135,At Risk,0,0
2331,63,1,7.38775978586745,4,3,3,433,Loyal Customers,2,2
2332,77,1,4.421067844182436,5,3,4,534,Loyal Customers,2,2
2333,53,1,9.8852791747281,4,3,3,433,Loyal Customers,1,1
2334,77,1,22.971651150603677,3,3,4,334,Loyal Customers,2,2
2335,79,1,22.617708886500235,3,3,4,334,Loyal Customers,2,2
2336,37,1,2.011937585511448,5,3,2,532,Others,1,1
2337,94,1,13.657705129680854,4,3,5,435,Loyal Customers,2,2
2338,76,1,3.919314970015996,5,3,4,534,Loyal Customers,2,2
2339,68,1,69.84072710739058,1,3,4,134,At Risk,0,0
2340,65,1,28.135476530660174,2,3,3,233,At Risk,2,0
2341,24,1,54.446823181751064,1,4,1,141,Cannot Lose Them,1,0
2342,31,1,50.485484383059976,1,4,1,141,Cannot Lose Them,1,0
2343,89,1,56.12740613363002,1,4,5,145,At Risk,0,0
2344,49,1,35.96377036929516,2,4,2,242,Cannot Lose Them,1,0
2345,92,1,30.882665537571917,2,4,5,245,At Risk,2,0
2346,32,1,24.258775244364244,3,4,1,341,Others,1,1
2347,67,1,67.23486408758292,1,4,3,143,At Risk,0,0
2348,64,1,248.02401633060782,1,4,3,143,At Risk,0,0
2349,84,1,27.661370803371288,2,4,4,244,At Risk,2,0
2350,34,1,43.57184233687464,2,4,1,241,Cannot Lose Them,1,0
2351,26,1,118.8109267237718,1,4,1,141,Cannot Lose Them,0,0
2352,50,1,15.176855914822625,3,4,2,342,Others,1,1
2353,46,1,5.12530043200886,5,4,2,542,Others,1,1
2354,71,1,4.8754406561694745,5,4,4,544,Champions,2,2
2355,78,1,8.128175701414582,4,4,4,444,Champions,2,2
2356,35,1,37.21741819095156,2,4,2,242,Cannot Lose Them,1,1
2357,58,1,103.46663734464202,1,4,3,143,At Risk,0,0
2358,67,1,60.454722255863665,1,4,3,143,At Risk,0,0
